date	time	milli	price	qty	turnover	cumOpenint	yp	bid	bid.qty	ask	ask.qty	cum.qty	cum.turnover
20210421	21:37:30	0	13895	5	694800.0	224080	13910	13895	93	13900	78	61467	8513942600
20210421	21:37:30	500	13895	3	416850.0	224080	13910	13895	92	13900	79	61470	8514359450
20210421	21:37:31	0	13895	16	2223800.0	224087	13910	13895	88	13900	67	61486	8516583250
20210421	21:37:31	500	13900	8	1111900.0	224085	13910	13895	86	13900	59	61494	8517695150
20210421	21:37:32	0	13895	5	694750.0	224086	13910	13895	84	13900	61	61499	8518389900
20210421	21:37:32	500	13895	0	0.0	224086	13910	13895	87	13900	64	61499	8518389900
20210421	21:37:33	0	13895	7	972950.0	224092	13910	13895	86	13900	62	61506	8519362850
20210421	21:37:33	500	13895	2	277950.0	224094	13910	13895	88	13900	58	61508	8519640800
20210421	21:37:34	0	13895	0	0.0	224094	13910	13895	88	13900	57	61508	8519640800
20210421	21:37:34	500	13900	4	556000.0	224096	13910	13895	91	13900	53	61512	8520196800
20210421	21:37:35	0	13895	6	833950.0	224092	13910	13895	92	13900	49	61518	8521030750
20210421	21:37:35	500	13900	59	8201000.0	224107	13910	13900	13	13905	110	61577	8529231750
20210421	21:37:36	0	13905	2	278050.0	224107	13910	13900	75	13905	111	61579	8529509800
20210421	21:37:36	500	13900	3	417000.0	224109	13910	13900	84	13905	112	61582	8529926800
20210421	21:37:37	0	13900	5	695000.0	224111	13910	13900	80	13905	111	61587	8530621800
20210421	21:37:37	500	13900	15	2085050.0	224109	13910	13900	66	13905	110	61602	8532706850
20210421	21:37:38	0	13905	4	556200.0	224109	13910	13900	68	13905	107	61606	8533263050
20210421	21:37:38	500	13900	4	556050.0	224109	13910	13900	93	13905	104	61610	8533819100
20210421	21:37:39	0	13905	7	973100.0	224107	13910	13900	95	13905	103	61617	8534792200
20210421	21:37:39	500	13900	6	834050.0	224103	13910	13900	91	13905	102	61623	8535626250
20210421	21:37:40	0	13900	0	0.0	224103	13910	13900	95	13905	103	61623	8535626250
20210421	21:37:40	500	13905	1	139050.0	224102	13910	13900	97	13905	103	61624	8535765300
20210421	21:37:41	0	13905	2	278100.0	224102	13910	13900	97	13905	105	61626	8536043400
20210421	21:37:41	500	13905	5	695250.0	224104	13910	13900	98	13905	104	61631	8536738650
20210421	21:37:42	0	13900	13	1807100.0	224100	13910	13900	88	13905	102	61644	8538545750
20210421	21:37:42	500	13900	7	973050.0	224102	13910	13900	83	13905	101	61651	8539518800
20210421	21:37:43	0	13900	3	417050.0	224103	13910	13900	87	13905	101	61654	8539935850
20210421	21:37:43	500	13905	7	973100.0	224109	13910	13900	105	13905	100	61661	8540908950
20210421	21:37:44	0	13905	0	0.0	224109	13910	13900	106	13905	101	61661	8540908950
20210421	21:37:44	500	13905	3	417150.0	224112	13910	13900	109	13905	99	61664	8541326100
20210421	21:37:45	0	13900	2	278050.0	224113	13910	13900	109	13905	100	61666	8541604150
20210421	21:37:45	500	13905	9	1251450.0	224118	13910	13900	110	13905	93	61675	8542855600
20210421	21:37:46	0	13900	2	278050.0	224119	13910	13900	109	13905	94	61677	8543133650
20210421	21:37:46	500	13905	95	13209750.0	224159	13910	13905	60	13910	286	61772	8556343400
20210421	21:37:47	0	13905	5	695250.0	224160	13910	13905	62	13910	290	61777	8557038650
20210421	21:37:47	500	13905	1	139050.0	224159	13910	13905	63	13910	288	61778	8557177700
20210421	21:37:48	0	13905	0	0.0	224159	13910	13905	64	13910	289	61778	8557177700
20210421	21:37:48	500	13905	3	417150.0	224160	13910	13905	77	13910	290	61781	8557594850
20210421	21:37:49	0	13905	8	1112400.0	224161	13910	13905	45	13910	284	61789	8558707250
20210421	21:37:49	500	13905	51	7091550.0	224203	13910	13900	146	13905	19	61840	8565798800
20210421	21:37:50	0	13905	4	556200.0	224202	13910	13900	158	13905	47	61844	8566355000
20210421	21:37:50	500	13905	0	0.0	224202	13910	13900	162	13905	69	61844	8566355000
20210421	21:37:51	0	13905	0	0.0	224202	13910	13900	162	13905	71	61844	8566355000
20210421	21:37:51	500	13905	7	973350.0	224200	13910	13900	159	13905	64	61851	8567328350
20210421	21:37:52	0	13905	10	1390500.0	224200	13910	13900	160	13905	57	61861	8568718850
20210421	21:37:52	500	13905	1	139050.0	224200	13910	13900	160	13905	55	61862	8568857900
20210421	21:37:53	0	13900	1	139000.0	224200	13910	13900	159	13905	54	61863	8568996900
20210421	21:37:53	500	13905	3	417150.0	224200	13910	13900	160	13905	51	61866	8569414050
20210421	21:37:54	0	13905	1	139050.0	224200	13910	13900	162	13905	53	61867	8569553100
20210421	21:37:54	500	13905	3	417050.0	224200	13910	13900	161	13905	54	61870	8569970150
20210421	21:37:55	0	13900	1	139000.0	224201	13910	13900	161	13905	55	61871	8570109150
20210421	21:37:55	500	13900	1	139000.0	224202	13910	13900	160	13905	57	61872	8570248150
20210421	21:37:56	0	13905	1	139050.0	224201	13910	13900	161	13905	63	61873	8570387200
20210421	21:37:56	500	13905	2	278100.0	224199	13910	13900	163	13905	112	61875	8570665300
20210421	21:37:57	0	13900	2	278000.0	224198	13910	13900	160	13905	116	61877	8570943300
20210421	21:37:57	500	13900	30	4170000.0	224191	13910	13900	127	13905	117	61907	8575113300
20210421	21:37:58	0	13900	129	17931000.0	224204	13910	13895	121	13900	17	62036	8593044300
20210421	21:37:58	500	13900	47	6533000.0	224188	13910	13895	123	13900	7	62083	8599577300
20210421	21:37:59	0	13900	24	3335950.0	224181	13910	13895	131	13900	20	62107	8602913250
20210421	21:37:59	500	13900	8	1112000.0	224173	13910	13895	131	13900	25	62115	8604025250
20210421	21:38:00	0	13895	4	555850.0	224173	13910	13895	132	13900	24	62119	8604581100
20210421	21:38:00	500	13900	1	139000.0	224173	13910	13895	132	13900	32	62120	8604720100
20210421	21:38:01	0	13900	2	278000.0	224173	13910	13895	132	13900	60	62122	8604998100
20210421	21:38:01	500	13900	1	139000.0	224173	13910	13895	133	13900	61	62123	8605137100
20210421	21:38:02	0	13900	1	139000.0	224173	13910	13895	177	13900	61	62124	8605276100
20210421	21:38:02	500	13900	0	0.0	224173	13910	13895	202	13900	53	62124	8605276100
20210421	21:38:03	0	13900	12	1667900.0	224172	13910	13895	201	13900	43	62136	8606944000
20210421	21:38:03	500	13900	4	555950.0	224175	13910	13895	204	13900	41	62140	8607499950
20210421	21:38:04	0	13900	4	555950.0	224176	13910	13895	204	13900	40	62144	8608055900
20210421	21:38:04	500	13900	4	556000.0	224178	13910	13895	204	13900	37	62148	8608611900
20210421	21:38:05	0	13895	5	694800.0	224181	13910	13895	202	13900	43	62153	8609306700
20210421	21:38:05	500	13895	205	28484750.0	224218	13910	13890	139	13895	29	62358	8637791450
20210421	21:38:06	0	13895	8	1111600.0	224222	13910	13890	140	13895	55	62366	8638903050
20210421	21:38:06	500	13890	6	833650.0	224220	13910	13890	139	13895	55	62372	8639736700
20210421	21:38:07	0	13900	66	9171000.0	224198	13910	13895	56	13900	76	62438	8648907700
20210421	21:38:07	500	13895	5	694750.0	224198	13910	13895	68	13900	89	62443	8649602450
20210421	21:38:08	0	13895	1	138950.0	224198	13910	13895	70	13900	86	62444	8649741400
20210421	21:38:08	500	13895	4	555800.0	224199	13910	13895	69	13900	86	62448	8650297200
20210421	21:38:09	0	13895	2	277950.0	224199	13910	13895	68	13900	85	62450	8650575150
20210421	21:38:09	500	13895	3	416850.0	224202	13910	13895	65	13900	85	62453	8650992000
20210421	21:38:10	0	13895	8	1111600.0	224201	13910	13895	30	13900	98	62461	8652103600
20210421	21:38:10	500	13895	47	6530650.0	224178	13910	13890	141	13895	10	62508	8658634250
20210421	21:38:11	0	13895	35	4863250.0	224191	13910	13895	27	13900	101	62543	8663497500
20210421	21:38:11	500	13895	2	277900.0	224191	13910	13895	65	13900	106	62545	8663775400
20210421	21:38:12	0	13895	0	0.0	224191	13910	13895	72	13900	113	62545	8663775400
20210421	21:38:12	500	13895	11	1528500.0	224200	13910	13895	67	13900	103	62556	8665303900
20210421	21:38:13	0	13895	0	0.0	224200	13910	13895	67	13900	103	62556	8665303900
20210421	21:38:13	500	13895	0	0.0	224200	13910	13895	67	13900	103	62556	8665303900
20210421	21:38:14	0	13895	2	277950.0	224201	13910	13895	66	13900	108	62558	8665581850
20210421	21:38:14	500	13895	6	833700.0	224207	13910	13895	60	13900	109	62564	8666415550
20210421	21:38:15	0	13900	1	139000.0	224208	13910	13895	62	13900	109	62565	8666554550
20210421	21:38:15	500	13900	0	0.0	224208	13910	13895	62	13900	112	62565	8666554550
20210421	21:38:16	0	13900	0	0.0	224208	13910	13895	78	13900	113	62565	8666554550
20210421	21:38:16	500	13895	2	277950.0	224208	13910	13895	78	13900	109	62567	8666832500
20210421	21:38:17	0	13895	0	0.0	224208	13910	13895	78	13900	111	62567	8666832500
20210421	21:38:17	500	13895	0	0.0	224208	13910	13895	81	13900	111	62567	8666832500
20210421	21:38:18	0	13895	0	0.0	224208	13910	13895	81	13900	114	62567	8666832500
20210421	21:38:18	500	13900	1	139000.0	224209	13910	13895	81	13900	113	62568	8666971500
20210421	21:38:19	0	13900	3	416950.0	224210	13910	13895	81	13900	111	62571	8667388450
20210421	21:38:19	500	13900	21	2919000.0	224225	13910	13895	82	13900	94	62592	8670307450
20210421	21:38:20	0	13895	1	138950.0	224225	13910	13895	83	13900	106	62593	8670446400
20210421	21:38:20	500	13895	0	0.0	224225	13910	13895	83	13900	108	62593	8670446400
20210421	21:38:21	0	13900	1	139000.0	224225	13910	13895	83	13900	107	62594	8670585400
20210421	21:38:21	500	13900	0	0.0	224225	13910	13895	83	13900	108	62594	8670585400
20210421	21:38:22	0	13900	3	417000.0	224223	13910	13895	84	13900	105	62597	8671002400
20210421	21:38:22	500	13900	1	139000.0	224222	13910	13895	85	13900	105	62598	8671141400
20210421	21:38:23	0	13895	4	555850.0	224223	13910	13895	94	13900	104	62602	8671697250
20210421	21:38:23	500	13895	5	694750.0	224221	13910	13895	96	13900	104	62607	8672392000
20210421	21:38:24	0	13895	0	0.0	224221	13910	13895	116	13900	105	62607	8672392000
20210421	21:38:24	500	13895	12	1667950.0	224223	13910	13895	118	13900	94	62619	8674059950
20210421	21:38:25	0	13895	8	1111950.0	224230	13910	13895	124	13900	88	62627	8675171900
20210421	21:38:25	500	13900	7	973000.0	224230	13910	13895	125	13900	87	62634	8676144900
20210421	21:38:26	0	13900	0	0.0	224230	13910	13895	125	13900	89	62634	8676144900
20210421	21:38:26	500	13900	0	0.0	224230	13910	13895	124	13900	89	62634	8676144900
20210421	21:38:27	0	13900	97	13482950.0	224278	13910	13900	58	13905	165	62731	8689627850
20210421	21:38:27	500	13900	2	278050.0	224278	13910	13900	78	13905	164	62733	8689905900
20210421	21:38:28	0	13900	2	278000.0	224279	13910	13900	90	13905	162	62735	8690183900
20210421	21:38:28	500	13900	2	278000.0	224280	13910	13900	89	13905	164	62737	8690461900
20210421	21:38:29	0	13900	13	1807100.0	224291	13910	13900	79	13905	162	62750	8692269000
20210421	21:38:29	500	13900	1	139000.0	224291	13910	13900	78	13905	161	62751	8692408000
20210421	21:38:30	0	13900	31	4310000.0	224300	13910	13900	70	13905	141	62782	8696718000
20210421	21:38:30	500	13900	3	417050.0	224300	13910	13900	69	13905	141	62785	8697135050
20210421	21:38:31	0	13900	6	834050.0	224303	13910	13900	64	13905	140	62791	8697969100
20210421	21:38:31	500	13900	0	0.0	224303	13910	13900	62	13905	158	62791	8697969100
20210421	21:38:32	0	13905	5	695250.0	224304	13910	13900	77	13905	157	62796	8698664350
20210421	21:38:32	500	13900	7	973300.0	224308	13910	13900	86	13905	153	62803	8699637650
20210421	21:38:33	0	13905	157	21830850.0	224288	13910	13905	63	13910	302	62960	8721468500
20210421	21:38:33	500	13905	4	556200.0	224291	13910	13905	88	13910	298	62964	8722024700
20210421	21:38:34	0	13905	45	6259400.0	224307	13910	13905	89	13910	250	63009	8728284100
20210421	21:38:34	500	13910	1	139100.0	224307	13910	13905	90	13910	251	63010	8728423200
20210421	21:38:35	0	13905	6	834400.0	224306	13910	13905	86	13910	249	63016	8729257600
20210421	21:38:35	500	13905	8	1112450.0	224307	13910	13905	79	13910	249	63024	8730370050
20210421	21:38:36	0	13910	8	1112450.0	224307	13910	13905	72	13910	247	63032	8731482500
20210421	21:38:36	500	13910	67	9319600.0	224309	13910	13905	109	13910	183	63099	8740802100
20210421	21:38:37	0	13905	45	6259150.0	224288	13910	13905	107	13910	144	63144	8747061250
20210421	21:38:37	500	13905	4	556250.0	224288	13910	13905	107	13910	145	63148	8747617500
20210421	21:38:38	0	13910	16	2225550.0	224284	13910	13905	108	13910	132	63164	8749843050
20210421	21:38:38	500	13905	6	834350.0	224284	13910	13905	102	13910	131	63170	8750677400
20210421	21:38:39	0	13905	2	278150.0	224284	13910	13905	101	13910	131	63172	8750955550
20210421	21:38:39	500	13905	0	0.0	224284	13910	13905	101	13910	131	63172	8750955550
20210421	21:38:40	0	13910	8	1112750.0	224285	13910	13905	103	13910	126	63180	8752068300
20210421	21:38:40	500	13910	1	139100.0	224285	13910	13905	103	13910	127	63181	8752207400
20210421	21:38:41	0	13905	39	5424800.0	224304	13910	13905	101	13910	93	63220	8757632200
20210421	21:38:41	500	13910	4	556300.0	224305	13910	13905	102	13910	91	63224	8758188500
20210421	21:38:42	0	13910	27	3755150.0	224307	13910	13905	91	13910	77	63251	8761943650
20210421	21:38:42	500	13910	7	973700.0	224306	13910	13905	93	13910	81	63258	8762917350
20210421	21:38:43	0	13910	3	417300.0	224308	13910	13905	92	13910	80	63261	8763334650
20210421	21:38:43	500	13905	24	3338300.0	224322	13910	13905	91	13910	64	63285	8766672950
20210421	21:38:44	0	13905	4	556300.0	224324	13910	13905	89	13910	69	63289	8767229250
20210421	21:38:44	500	13905	0	0.0	224324	13910	13905	91	13910	71	63289	8767229250
20210421	21:38:45	0	13910	2	278200.0	224326	13910	13905	94	13910	71	63291	8767507450
20210421	21:38:45	500	13910	0	0.0	224326	13910	13905	108	13910	74	63291	8767507450
20210421	21:38:46	0	13910	11	1530100.0	224329	13910	13905	111	13910	83	63302	8769037550
20210421	21:38:46	500	13910	6	834550.0	224332	13910	13905	116	13910	88	63308	8769872100
20210421	21:38:47	0	13910	7	973700.0	224334	13910	13905	117	13910	83	63315	8770845800
20210421	21:38:47	500	13910	2	278200.0	224334	13910	13905	118	13910	89	63317	8771124000
20210421	21:38:48	0	13910	1	139100.0	224333	13910	13905	119	13910	90	63318	8771263100
20210421	21:38:48	500	13910	3	417300.0	224334	13910	13905	120	13910	88	63321	8771680400
20210421	21:38:49	0	13910	8	1112750.0	224331	13910	13905	120	13910	81	63329	8772793150
20210421	21:38:49	500	13905	2	278150.0	224333	13910	13905	134	13910	106	63331	8773071300
20210421	21:38:50	0	13910	2	278200.0	224332	13910	13905	139	13910	106	63333	8773349500
20210421	21:38:50	500	13910	26	3615600.0	224327	13910	13905	125	13910	107	63359	8776965100
20210421	21:38:51	0	13910	0	0.0	224327	13910	13905	133	13910	117	63359	8776965100
20210421	21:38:51	500	13910	6	834550.0	224331	13910	13905	132	13910	115	63365	8777799650
20210421	21:38:52	0	13910	16	2225550.0	224335	13910	13905	133	13910	92	63381	8780025200
20210421	21:38:52	500	13910	9	1251900.0	224338	13910	13905	133	13910	74	63390	8781277100
20210421	21:38:53	0	13910	1	139100.0	224338	13910	13905	133	13910	80	63391	8781416200
20210421	21:38:53	500	13905	1	139050.0	224339	13910	13905	132	13910	80	63392	8781555250
20210421	21:38:54	0	13910	6	834600.0	224338	13910	13905	134	13910	76	63398	8782389850
20210421	21:38:54	500	13910	5	695500.0	224337	13910	13905	135	13910	73	63403	8783085350
20210421	21:38:55	0	13910	1	139100.0	224337	13910	13905	140	13910	72	63404	8783224450
20210421	21:38:55	500	13905	4	556300.0	224336	13910	13905	141	13910	71	63408	8783780750
20210421	21:38:56	0	13910	13	1808250.0	224333	13910	13905	141	13910	59	63421	8785589000
20210421	21:38:56	500	13910	8	1112700.0	224333	13910	13905	159	13910	53	63429	8786701700
20210421	21:38:57	0	13910	53	7372300.0	224361	13910	13910	75	13915	166	63482	8794074000
20210421	21:38:57	500	13910	6	834750.0	224360	13910	13910	100	13915	167	63488	8794908750
20210421	21:38:58	0	13915	27	3756300.0	224365	13910	13910	88	13915	155	63515	8798665050
20210421	21:38:58	500	13915	10	1391350.0	224362	13910	13910	91	13915	149	63525	8800056400
20210421	21:38:59	0	13915	9	1252300.0	224367	13910	13910	94	13915	143	63534	8801308700
20210421	21:38:59	500	13910	2	278200.0	224369	13910	13910	92	13915	144	63536	8801586900
20210421	21:39:00	0	13915	17	2365200.0	224370	13910	13910	87	13915	136	63553	8803952100
20210421	21:39:00	500	13915	16	2226350.0	224361	13910	13910	95	13915	122	63569	8806178450
20210421	21:39:01	0	13915	4	556550.0	224363	13910	13910	97	13915	119	63573	8806735000
20210421	21:39:01	500	13915	10	1391400.0	224367	13910	13910	97	13915	111	63583	8808126400
20210421	21:39:02	0	13915	2	278300.0	224366	13910	13910	111	13915	121	63585	8808404700
20210421	21:39:02	500	13915	3	417450.0	224364	13910	13910	114	13915	119	63588	8808822150
20210421	21:39:03	0	13910	6	834850.0	224364	13910	13910	115	13915	120	63594	8809657000
20210421	21:39:03	500	13915	5	695750.0	224364	13910	13910	117	13915	115	63599	8810352750
20210421	21:39:04	0	13915	9	1252250.0	224363	13910	13910	123	13915	109	63608	8811605000
20210421	21:39:04	500	13915	5	695650.0	224362	13910	13910	122	13915	112	63613	8812300650
20210421	21:39:05	0	13915	5	695750.0	224366	13910	13910	122	13915	108	63618	8812996400
20210421	21:39:05	500	13915	6	834850.0	224365	13910	13910	129	13915	103	63624	8813831250
20210421	21:39:06	0	13910	4	556550.0	224364	13910	13910	129	13915	105	63628	8814387800
20210421	21:39:06	500	13910	3	417400.0	224365	13910	13910	132	13915	105	63631	8814805200
20210421	21:39:07	0	13915	19	2643850.0	224351	13910	13910	132	13915	86	63650	8817449050
20210421	21:39:07	500	13915	24	3339400.0	224357	13910	13910	128	13915	70	63674	8820788450
20210421	21:39:08	0	13910	3	417350.0	224357	13910	13910	132	13915	90	63677	8821205800
20210421	21:39:08	500	13910	2	278250.0	224357	13910	13910	132	13915	103	63679	8821484050
20210421	21:39:09	0	13910	76	10575050.0	224365	13910	13910	126	13915	34	63755	8832059100
20210421	21:39:09	500	13915	16	2226350.0	224364	13910	13910	128	13915	21	63771	8834285450
20210421	21:39:10	0	13915	29	4035350.0	224362	13910	13915	39	13920	209	63800	8838320800
20210421	21:39:10	500	13915	111	15445450.0	224373	13910	13910	105	13920	215	63911	8853766250
20210421	21:39:11	0	13915	85	11831000.0	224419	13910	13915	6	13920	149	63996	8865597250
20210421	21:39:11	500	13920	12	1669950.0	224419	13910	13915	76	13920	149	64008	8867267200
20210421	21:39:12	0	13915	39	5428200.0	224407	13910	13915	77	13920	113	64047	8872695400
20210421	21:39:12	500	13915	8	1113350.0	224404	13910	13915	81	13920	109	64055	8873808750
20210421	21:39:13	0	13915	23	3200800.0	224401	13910	13915	178	13920	102	64078	8877009550
20210421	21:39:13	500	13920	50	6959950.0	224409	13910	13915	178	13920	56	64128	8883969500
20210421	21:39:14	0	13920	58	8073600.0	224384	13910	13920	169	13925	118	64186	8892043100
20210421	21:39:14	500	13920	49	6823050.0	224416	13910	13920	197	13925	74	64235	8898866150
20210421	21:39:15	0	13925	45	6266150.0	224437	13910	13920	201	13925	32	64280	8905132300
20210421	21:39:15	500	13930	49	6823350.0	224434	13910	13925	50	13930	288	64329	8911955650
20210421	21:39:16	0	13930	78	10863700.0	224484	13910	13925	52	13930	249	64407	8922819350
20210421	21:39:16	500	13930	11	1532100.0	224479	13910	13925	73	13930	241	64418	8924351450
20210421	21:39:17	0	13930	25	3482000.0	224476	13910	13925	65	13930	225	64443	8927833450
20210421	21:39:17	500	13930	112	15600600.0	224552	13910	13925	44	13930	133	64555	8943434050
20210421	21:39:18	0	13925	20	2785100.0	224546	13910	13925	51	13930	136	64575	8946219150
20210421	21:39:18	500	13930	14	1950150.0	224551	13910	13925	51	13930	125	64589	8948169300
20210421	21:39:19	0	13930	10	1392950.0	224557	13910	13925	55	13930	117	64599	8949562250
20210421	21:39:19	500	13930	12	1671550.0	224566	13910	13925	58	13930	106	64611	8951233800
20210421	21:39:20	0	13930	10	1393000.0	224574	13910	13925	97	13930	104	64621	8952626800
20210421	21:39:20	500	13925	38	5293050.0	224588	13910	13925	109	13930	75	64659	8957919850
20210421	21:39:21	0	13930	5	696400.0	224591	13910	13925	117	13930	88	64664	8958616250
20210421	21:39:21	500	13925	148	20609000.0	224536	13910	13920	96	13925	87	64812	8979225250
20210421	21:39:22	0	13920	108	15033550.0	224572	13910	13915	177	13920	17	64920	8994258800
20210421	21:39:22	500	13920	63	8769150.0	224554	13910	13915	170	13920	25	64983	9003027950
20210421	21:39:23	0	13920	5	695950.0	224555	13910	13915	177	13920	43	64988	9003723900
20210421	21:39:23	500	13920	4	556800.0	224554	13910	13915	177	13920	43	64992	9004280700
20210421	21:39:24	0	13920	4	556800.0	224554	13910	13915	180	13920	39	64996	9004837500
20210421	21:39:24	500	13920	9	1252800.0	224553	13910	13915	187	13920	31	65005	9006090300
20210421	21:39:25	0	13915	10	1391800.0	224550	13910	13915	203	13920	23	65015	9007482100
20210421	21:39:25	500	13915	33	4593500.0	224557	13910	13915	206	13920	21	65048	9012075600
20210421	21:39:26	0	13920	2	278400.0	224557	13910	13915	212	13920	24	65050	9012354000
20210421	21:39:26	500	13920	3	417550.0	224556	13910	13915	217	13920	35	65053	9012771550
20210421	21:39:27	0	13920	49	6820750.0	224577	13910	13920	106	13925	155	65102	9019592300
20210421	21:39:27	500	13920	28	3898600.0	224592	13910	13920	124	13925	129	65130	9023490900
20210421	21:39:28	0	13925	2	278500.0	224594	13910	13920	129	13925	129	65132	9023769400
20210421	21:39:28	500	13920	3	417650.0	224594	13910	13920	138	13925	126	65135	9024187050
20210421	21:39:29	0	13925	3	417650.0	224595	13910	13920	144	13925	130	65138	9024604700
20210421	21:39:29	500	13920	5	696050.0	224599	13910	13920	142	13925	128	65143	9025300750
20210421	21:39:30	0	13925	31	4316750.0	224630	13910	13920	147	13925	100	65174	9029617500
20210421	21:39:30	500	13925	6	835400.0	224633	13910	13920	150	13925	105	65180	9030452900
20210421	21:39:31	0	13925	9	1252950.0	224638	13910	13920	142	13925	109	65189	9031705850
20210421	21:39:31	500	13920	8	1113900.0	224638	13910	13920	141	13925	108	65197	9032819750
20210421	21:39:32	0	13925	3	417750.0	224638	13910	13920	142	13925	110	65200	9033237500
20210421	21:39:32	500	13925	34	4734250.0	224627	13910	13920	136	13925	83	65234	9037971750
20210421	21:39:33	0	13925	14	1949450.0	224631	13910	13920	137	13925	71	65248	9039921200
20210421	21:39:33	500	13920	1	139200.0	224631	13910	13920	143	13925	72	65249	9040060400
20210421	21:39:34	0	13920	8	1113700.0	224631	13910	13920	138	13925	70	65257	9041174100
20210421	21:39:34	500	13920	4	556900.0	224633	13910	13920	140	13925	69	65261	9041731000
20210421	21:39:35	0	13925	5	696200.0	224633	13910	13920	143	13925	68	65266	9042427200
20210421	21:39:35	500	13925	25	3481200.0	224641	13910	13920	147	13925	47	65291	9045908400
20210421	21:39:36	0	13925	51	7101750.0	224666	13910	13925	43	13930	397	65342	9053010150
20210421	21:39:36	500	13930	22	3064050.0	224667	13910	13925	63	13930	383	65364	9056074200
20210421	21:39:37	0	13930	4	557050.0	224668	13910	13925	62	13930	383	65368	9056631250
20210421	21:39:37	500	13925	13	1810700.0	224668	13910	13925	61	13930	374	65381	9058441950
20210421	21:39:38	0	13930	17	2367450.0	224680	13910	13925	56	13930	369	65398	9060809400
20210421	21:39:38	500	13930	15	2089350.0	224679	13910	13925	54	13930	359	65413	9062898750
20210421	21:39:39	0	13925	2	278550.0	224680	13910	13925	53	13930	357	65415	9063177300
20210421	21:39:39	500	13930	4	557150.0	224684	13910	13925	52	13930	354	65419	9063734450
20210421	21:39:40	0	13930	19	2646350.0	224691	13910	13925	54	13930	94	65438	9066380800
20210421	21:39:40	500	13935	108	15044500.0	224705	13910	13930	59	13935	152	65546	9081425300
20210421	21:39:41	0	13935	38	5295100.0	224695	13910	13930	78	13935	131	65584	9086720400
20210421	21:39:41	500	13935	136	18945200.0	224671	13910	13930	1	13935	122	65720	9105665600
20210421	21:39:42	0	13930	60	8357950.0	224685	13910	13925	74	13930	36	65780	9114023550
20210421	21:39:42	500	13930	52	7243600.0	224724	13910	13930	7	13935	121	65832	9121267150
20210421	21:39:43	0	13930	101	14073000.0	224754	13910	13930	56	13935	52	65933	9135340150
20210421	21:39:43	500	13935	69	9615150.0	224767	13910	13935	23	13940	150	66002	9144955300
20210421	21:39:44	0	13935	49	6828150.0	224769	13910	13930	102	13935	2	66051	9151783450
20210421	21:39:44	500	13935	73	10173000.0	224805	13910	13930	102	13935	26	66124	9161956450
20210421	21:39:45	0	13935	33	4598450.0	224831	13910	13930	101	13935	22	66157	9166554900
20210421	21:39:45	500	13935	24	3343650.0	224831	13910	13930	104	13935	23	66181	9169898550
20210421	21:39:46	0	13935	15	2090200.0	224832	13910	13930	104	13935	28	66196	9171988750
20210421	21:39:46	500	13935	25	3483650.0	224832	13910	13930	105	13935	22	66221	9175472400
20210421	21:39:47	0	13935	9	1254100.0	224837	13910	13930	112	13935	16	66230	9176726500
20210421	21:39:47	500	13930	11	1532650.0	224837	13910	13930	110	13935	11	66241	9178259150
20210421	21:39:48	0	13935	85	11844250.0	224796	13910	13935	14	13940	142	66326	9190103400
20210421	21:39:48	500	13930	40	5574100.0	224799	13910	13935	1	13940	143	66366	9195677500
20210421	21:39:49	0	13935	28	3901900.0	224816	13910	13935	26	13940	139	66394	9199579400
20210421	21:39:49	500	13940	56	7804750.0	224832	13910	13935	43	13940	120	66450	9207384150
20210421	21:39:50	0	13935	87	12127150.0	224866	13910	13935	83	13940	49	66537	9219511300
20210421	21:39:50	500	13940	74	10316450.0	224863	13910	13940	15	13945	185	66611	9229827750
20210421	21:39:51	0	13940	60	8364200.0	224866	13910	13935	91	13945	186	66671	9238191950
20210421	21:39:51	500	13940	59	8225700.0	224878	13910	13940	11	13945	158	66730	9246417650
20210421	21:39:52	0	13940	98	13661550.0	224863	13910	13935	92	13940	64	66828	9260079200
20210421	21:39:52	500	13940	23	3205900.0	224862	13910	13935	91	13940	85	66851	9263285100
20210421	21:39:53	0	13940	29	4041700.0	224859	13910	13935	73	13940	84	66880	9267326800
20210421	21:39:53	500	13940	8	1115150.0	224857	13910	13935	77	13940	96	66888	9268441950
20210421	21:39:54	0	13940	5	696950.0	224861	13910	13935	103	13940	95	66893	9269138900
20210421	21:39:54	500	13935	5	696950.0	224863	13910	13935	106	13940	104	66898	9269835850
20210421	21:39:55	0	13940	7	975700.0	224862	13910	13935	110	13940	100	66905	9270811550
20210421	21:39:55	500	13940	15	2090800.0	224859	13910	13935	109	13940	107	66920	9272902350
20210421	21:39:56	0	13935	151	21042100.0	224858	13910	13930	96	13935	60	67071	9293944450
20210421	21:39:56	500	13935	13	1811450.0	224853	13910	13930	99	13935	89	67084	9295755900
20210421	21:39:57	0	13935	10	1393450.0	224850	13910	13930	101	13935	104	67094	9297149350
20210421	21:39:57	500	13930	115	16019400.0	224859	13910	13925	110	13930	38	67209	9313168750
20210421	21:39:58	0	13930	50	6964450.0	224873	13910	13925	109	13930	30	67259	9320133200
20210421	21:39:58	500	13930	85	11838950.0	224826	13910	13925	83	13930	14	67344	9331972150
20210421	21:39:59	0	13930	27	3761000.0	224839	13910	13925	89	13930	59	67371	9335733150
20210421	21:39:59	500	13930	3	417850.0	224839	13910	13925	92	13930	103	67374	9336151000
